Champion,Game,WinRate
Varus,33,0.606
Ezreal,24,0.625
Kalista,22,0.636
Kaisa,22,0.636
Ashe,19,0.632
Aphelios,16,0.688
Lucian,15,0.467
Xayah,15,0.733
Jhin,14,0.7140000000000001
Senna,14,0.5
Zeri,11,0.545
Ziggs,8,0.625
Jinx,7,0.429
Corki,6,1.0
Sivir,4,0.25
KogMaw,2,0.5
Smolder,2,0.0
Miss Fortune,2,0.5
Caitlyn,2,1.0
Yasuo,1,1.0
Samira,1,0.0
Karthus,1,1.0
Nilah,1,0.0
Seraphine,1,1.0
