Champion,Game,WinRate
Varus,59,0.644
Aphelios,54,0.648
Kaisa,45,0.6
Lucian,45,0.556
Jinx,44,0.682
Miss Fortune,43,0.628
Kalista,40,0.625
Ezreal,36,0.556
Zeri,32,0.5
Jhin,27,0.519
Ashe,23,0.478
Xayah,19,0.21100000000000002
Senna,15,0.667
Ziggs,14,0.643
Corki,13,0.6920000000000001
Sivir,12,0.583
Smolder,2,0.0
Caitlyn,1,0.0
Samira,1,1.0
Yasuo,1,0.0
Vladimir,1,0.0
