Champion,Game,WinRate
Taliyah,17,0.529
Tristana,17,0.529
Corki,13,0.615
Yone,10,0.9
Ahri,8,0.75
Orianna,7,0.429
Akali,7,0.5710000000000001
Neeko,6,0.667
Lucian,5,0.8
Aurora,4,0.5
Sylas,3,0.667
Zeri,3,1.0
Hwei,2,0.0
Annie,2,0.0
Syndra,1,0.0
Aatrox,1,1.0
Lissandra,1,0.0
Smolder,1,0.0
